Testkonfiguration;Iteration;Agent 1;Agent 2;Agent 3;Agent 4;Agent 5;Gesamtkosten;Vorgabe des Mediators
ph1in50st2de1mh0ms1rand.req;1;398.02;387.52;677.37;719.65;962.95;3145.51;111111111111101110111011111111111011111111111111111111111101
ph1in50st2de1mh0ms1rand.req;2;398.02;379.89;666.48;717.55;965.85;3127.79;111111111111111011101101111111111101111111111101111111111101
ph1in51st3de1mh0ms1btlneck.req;1;393.2;205.0;2843.45;251.25;251.25;3944.15;101000100011111101110010111111111111110000000000110000000000
ph1in51st3de1mh0ms1btlneck.req;2;358.0;210.0;2865.45;251.25;251.25;3935.95;110000100101110001110100111111111111110000000000110000000000
ph1in51st3de1mh0ms1high.req;1;399.6;150.0;120.0;150.0;150.0;969.6;101000010000101101111100101010110100101111010010101000111001
ph1in51st3de1mh0ms1high.req;2;395.2;150.0;120.0;150.0;150.0;965.2;100001001000101101101101100111001101100111001111100011111100
ph1in51st3de1mh0ms1low.req;1;1718.08;1290.25;1228.55;1290.25;1290.25;6817.38;111111111111111111111111111111111111111111111111111111111111
ph1in51st3de1mh0ms1low.req;2;1718.08;1290.25;1228.55;1290.25;1290.25;6817.38;111111111111111111111111111111111111111111111111111111111111
ph1in51st3de1mh0ms1rand.req;1;405.3;671.25;452.98;742.05;624.45;2896.03;111111111111111111111111111110111111111011111101111111011111
ph1in51st3de1mh0ms1rand.req;2;405.3;671.25;456.65;700.95;619.9;2854.05;111111111111111111111111111111011110111111111111111111111110
ph1in52st4de1mh0ms1btlneck.req;1;392.5;210.0;2492.25;210.0;210.0;3514.75;101000100101101111101100111111111111101101101100111011100100
ph1in52st4de1mh0ms1btlneck.req;2;447.5;205.0;2479.75;205.0;205.0;3542.25;100100010011100111011110111111111111111110011010111110110110
ph1in52st4de1mh0ms1high.req;1;494.0;150.0;150.0;150.0;150.0;1094.0;100001001000110001111100100111101110101011111110110111101000
ph1in52st4de1mh0ms1high.req;2;510.5;150.0;150.0;150.0;150.0;1110.5;100010010000110110111001100010111000101010111101101111111110
ph1in52st4de1mh0ms1low.req;1;2147.6;1290.25;1290.25;1290.25;1290.25;7308.6;111111111111111111111111111111111111111111111111111111111111
ph1in52st4de1mh0ms1low.req;2;2147.6;1290.25;1290.25;1290.25;1290.25;7308.6;111111111111111111111111111111111111111111111111111111111111
ph1in52st4de1mh0ms1rand.req;1;518.54;743.0;477.0;864.7;705.6;3308.84;111111101111111111111111111111011110111111111101111111110111
ph1in52st4de1mh0ms1rand.req;2;469.26;736.2;488.9;824.35;674.65;3193.36;111110111111111111111111111110110101111111111111111111111111
ph1in53st1de2mh0ms1btlneck.req;1;197.93;128.0;1934.5;231.38;168.75;2660.56;101000100011111001111011111111111111110000000000111000111111
ph1in53st1de2mh0ms1btlneck.req;2;190.61;128.0;1940.55;231.38;168.75;2659.29;100100010011110110010011111111111111110000000000111100011100
ph1in53st1de2mh0ms1high.req;1;202.73;76.8;96.0;120.0;150.0;645.53;101000010000101011011100101010010001111010010010111000111000
ph1in53st1de2mh0ms1high.req;2;184.06;76.8;96.0;120.0;150.0;626.86;100001001000101101001110110011101011100011111101110011011110
ph1in53st1de2mh0ms1low.req;1;878.79;775.47;905.7;1074.27;1290.25;4924.48;111111111111111111111111111111111111111111111111111111111111
ph1in53st1de2mh0ms1low.req;2;878.79;775.47;905.7;1074.27;1325.5;4959.73;111111111111111111111111111111111111111111111111111011111111
ph1in53st1de2mh0ms1rand.req;1;291.42;519.54;423.2;537.69;979.15;2751.0;111111111111111111111111111101101101111101110101111111110101
ph1in53st1de2mh0ms1rand.req;2;291.42;519.54;403.97;534.89;985.55;2735.37;111111111111111111111111110110110110111111010110111111111100
ph1in54st2de2mh0ms1btlneck.req;1;252.8;128.0;2985.35;270.0;270.0;3906.15;100010010010100111110111111111111110100001000001100001000001
ph1in54st2de2mh0ms1btlneck.req;2;305.38;128.0;2820.35;251.25;251.25;3756.23;100010001001100110101111111111111111110000000000110000000000
ph1in54st2de2mh0ms1high.req;1;298.41;96.0;120.0;150.0;150.0;814.41;100001000100110101000110100011111110110111111110110001001100
ph1in54st2de2mh0ms1high.req;2;298.41;96.0;120.0;150.0;150.0;814.41;100001000100100101001110100111101110101001100101101111011111
ph1in54st2de2mh0ms1low.req;1;1330.17;1075.4;1228.55;1290.25;1290.25;6214.62;111111111111111111111111111111111111111111111111111111111111
ph1in54st2de2mh0ms1low.req;2;1330.17;1075.4;1228.55;1290.25;1290.25;6214.62;111111111111111111111111111111111111111111111111111111111111
ph1in54st2de2mh0ms1rand.req;1;671.14;778.92;1120.83;714.65;724.2;4009.74;111111111111111111111111111111111111111010111000111010111010
ph1in54st2de2mh0ms1rand.req;2;671.14;778.92;1120.83;695.85;733.15;3999.89;111111111111111111111111111111111111111001101010111101110010
ph1in55st3de2mh0ms1btlneck.req;1;396.4;165.0;2820.35;251.25;251.25;3884.25;100010001001100110011000111111111111110000000000110000000000
ph1in55st3de2mh0ms1btlneck.req;2;396.4;165.0;2820.35;251.25;251.25;3884.25;100010001001101011011000111111111111110000000000110000000000
ph1in55st3de2mh0ms1high.req;1;374.08;150.0;120.0;150.0;150.0;944.08;100010010000111111111010100010110011101011111101100011011111
ph1in55st3de2mh0ms1high.req;2;390.8;150.0;120.0;150.0;150.0;960.8;100001001000100001011101111111011001101111101111110101101111
ph1in55st3de2mh0ms1low.req;1;1716.32;1290.25;1228.55;1290.25;1290.25;6815.62;111111111111111111111111111111111111111111111111111111111111
ph1in55st3de2mh0ms1low.req;2;1716.32;1290.25;1228.55;1290.25;1290.25;6815.62;111111111111111111111111111111111111111111111111111111111111
ph1in55st3de2mh0ms1rand.req;1;441.52;663.95;438.1;473.9;835.0;2852.47;111111111111111111111111111110110101111111101001111111111101
ph1in55st3de2mh0ms1rand.req;2;429.44;677.4;434.65;502.3;844.75;2888.54;101111111101111111111111111111101111110111101011111111111101
ph1in56st4de2mh0ms1btlneck.req;1;387.7;200.0;2594.25;200.0;200.0;3581.95;100010100100100111110111111111111101110110111100110111101110
ph1in56st4de2mh0ms1btlneck.req;2;409.0;211.5;2488.0;189.75;189.75;3488.0;100010011001100110110111111111111111111110010000100110010000
ph1in56st4de2mh0ms1high.req;1;488.5;150.0;150.0;150.0;150.0;1088.5;100001001000100101011111111011011111111001101100111101101011
ph1in56st4de2mh0ms1high.req;2;467.6;150.0;150.0;150.0;150.0;1067.6;100010010000111110011000110010010001100110111101111111010110
ph1in56st4de2mh0ms1low.req;1;2145.4;1290.25;1290.25;1290.25;1290.25;7306.4;111111111111111111111111111111111111111111111111111111111111
ph1in56st4de2mh0ms1low.req;2;2145.4;1290.25;1290.25;1290.25;1290.25;7306.4;111111111111111111111111111111111111111111111111111111111111
ph1in56st4de2mh0ms1rand.req;1;585.12;974.15;525.25;565.6;628.35;3278.47;111111111111111111111111110111101101101111111101111111111110
ph1in56st4de2mh0ms1rand.req;2;585.12;974.15;525.25;580.3;623.55;3288.37;111111111111111111111111101111011110111110111101111111111101
ph1in57st1de3mh0ms1btlneck.req;1;157.32;102.4;1985.63;231.38;168.75;2645.48;100010100101111110110101111111111111110000000000111011001000
ph1in57st1de3mh0ms1btlneck.req;2;157.32;102.4;1985.63;231.38;168.75;2645.48;100011100101111010110101111111111111110000000000111010110110
ph1in57st1de3mh0ms1high.req;1;150.75;76.8;96.0;120.0;150.0;593.55;100000100100101111101111111010110110111110101110110111101110
ph1in57st1de3mh0ms1high.req;2;152.58;76.8;96.0;120.0;150.0;595.38;100000100010111101101110101000111110101001101010111100110110
ph1in57st1de3mh0ms1low.req;1;920.52;775.47;905.7;1074.27;1290.25;4966.21;111111111111111111111111111111111111111111111111111111111111
ph1in57st1de3mh0ms1low.req;2;920.52;775.47;905.7;1074.27;1290.25;4966.21;111111111111111111111111111111111111111111111111111111111111
ph1in57st1de3mh0ms1rand.req;1;217.12;370.82;281.95;416.72;513.1;1799.71;111100111110111111111110111011101101111011111100111011111110
ph1in57st1de3mh0ms1rand.req;2;222.46;346.0;317.22;433.99;509.7;1829.37;111101100111111111111111110110111110111111111101111110111111
ph1in58st2de3mh0ms1btlneck.req;1;239.49;128.0;2937.5;251.25;251.25;3807.49;100000100101100011101101111111111111110000000000110000000000
ph1in58st2de3mh0ms1btlneck.req;2;239.49;128.0;2937.5;251.25;251.25;3807.49;100010100101110101111111111111111111110000000000110000000000
ph1in58st2de3mh0ms1high.req;1;239.18;96.0;120.0;150.0;150.0;755.18;100001100100111101111101101101111101110101100111101101111101
ph1in58st2de3mh0ms1high.req;2;242.51;96.0;120.0;150.0;150.0;758.51;100011100010110110110111111011110011110100111011111010110011
ph1in58st2de3mh0ms1low.req;1;1406.03;1075.4;1228.55;1290.25;1290.25;6290.48;111111111111111111111111111111111111111111111111111111111111
ph1in58st2de3mh0ms1low.req;2;1406.03;1075.4;1228.55;1290.25;1290.25;6290.48;111111111111111111111111111111111111111111111111111111111111
ph1in58st2de3mh0ms1rand.req;1;311.95;410.69;464.68;483.35;1373.4;3044.07;111001011011111011111011111101101111111110101010111111111111
ph1in58st2de3mh0ms1rand.req;2;293.62;410.68;420.9;471.2;1404.75;3001.15;111100111101111111111101111110111101111110111001111111111111
ph1in59st3de3mh0ms1btlneck.req;1;309.28;159.5;2937.5;251.25;251.25;3908.78;100010100101111000111100111111111111110000000000110000000000
ph1in59st3de3mh0ms1btlneck.req;2;299.04;204.75;2963.9;251.25;251.25;3970.19;101000100011101100101010111111111111110000000000110000000000
ph1in59st3de3mh0ms1high.req;1;315.12;150.0;120.0;150.0;150.0;885.12;100011100010111101111110100011100010100101111010100001110111
ph1in59st3de3mh0ms1high.req;2;310.72;150.0;120.0;150.0;150.0;880.72;100010100100110101101101110111111100100111101111111101111111
ph1in59st3de3mh0ms1low.req;1;1816.64;1290.25;1228.55;1290.25;1290.25;6915.94;111111111111111111111111111111111111111111111111111111111111
ph1in59st3de3mh0ms1low.req;2;1816.64;1290.25;1228.55;1290.25;1290.25;6915.94;111111111111111111111111111111111111111111111111111111111111
ph1in59st3de3mh0ms1rand.req;1;356.5;490.15;456.65;510.15;631.15;2444.6;111000110111111001011101111011110111111011111011111011111011
ph1in59st3de3mh0ms1rand.req;2;348.02;456.95;493.94;504.35;627.05;2430.31;111011110111111011110111111010110111111011111111111011110111
ph1in60st4de3mh0ms1btlneck.req;1;386.6;159.5;2512.5;159.5;159.5;3377.6;100001100101100111101100111111111111110111110100110001111100
ph1in60st4de3mh0ms1btlneck.req;2;386.6;159.5;2512.5;159.5;159.5;3377.6;100000100101101111110100111111111111111110110100110110110100
ph1in60st4de3mh0ms1high.req;1;388.4;150.0;150.0;150.0;150.0;988.4;100000100100111111101100100101111101101101110110110111101110
ph1in60st4de3mh0ms1high.req;2;388.4;150.0;150.0;150.0;150.0;988.4;100011100100111000101100101000100111101010110101110100111100
ph1in60st4de3mh0ms1low.req;1;2270.8;1290.25;1290.25;1290.25;1290.25;7431.8;111111111111111111111111111111111111111111111111111111111111
ph1in60st4de3mh0ms1low.req;2;2270.8;1290.25;1290.25;1290.25;1290.25;7431.8;111111111111111111111111111111111111111111111111111111111111
ph1in60st4de3mh0ms1rand.req;1;2178.88;466.3;875.35;792.85;556.4;4869.78;111111111111110010100100110101110101111011010110101011000100
ph1in60st4de3mh0ms1rand.req;2;2178.88;491.35;875.65;792.85;556.4;4895.13;111111111111110101000010111011101010111011010110101100100100
ph1in61st1de4mh0ms1btlneck.req;1;175.62;102.4;1936.92;231.38;168.75;2615.07;100100000101110100101111111111111111110000000000111100001001
ph1in61st1de4mh0ms1btlneck.req;2;210.03;102.4;1908.49;231.38;168.75;2621.05;110001000011111011000111111111111111110000000000110110011101
ph1in61st1de4mh0ms1high.req;1;180.03;76.8;96.0;120.0;150.0;622.83;100010000100101011011111110011101110100111101100101110011101
ph1in61st1de4mh0ms1high.req;2;211.14;76.8;96.0;120.0;150.0;653.94;100100100000100100101000101101101111110110110011111100100101
ph1in61st1de4mh0ms1low.req;1;879.89;775.47;905.7;1074.27;1290.25;4925.58;111111111111111111111111111111111111111111111111111111111111
ph1in61st1de4mh0ms1low.req;2;879.89;775.47;905.7;1074.27;1290.25;4925.58;111111111111111111111111111111111111111111111111111111111111
ph1in61st1de4mh0ms1rand.req;1;236.28;323.26;376.2;377.6;698.75;2012.09;111111010111111111111110110111011110111111111101111111111110
ph1in61st1de4mh0ms1rand.req;2;236.28;323.26;355.21;355.31;709.25;1979.31;111111010111111111111110111111011111101110111100111111111110
ph1in62st2de4mh0ms1btlneck.req;1;335.32;128.0;2797.25;251.25;251.25;3763.07;110001000011111001100101111111111111110000000000110000000000
ph1in62st2de4mh0ms1btlneck.req;2;291.4;128.0;2833.55;251.25;251.25;3755.45;110000100011110111110011111111111111110000000000110000000000
ph1in62st2de4mh0ms1high.req;1;261.14;96.0;120.0;150.0;150.0;777.14;100100000100111111111111100111111111100101011101110111101111
ph1in62st2de4mh0ms1high.req;2;261.14;96.0;120.0;150.0;150.0;777.14;100100001100110111011101100110101110111100010100100101101110
ph1in62st2de4mh0ms1low.req;1;1332.16;1075.4;1228.55;1290.25;1290.25;6216.61;111111111111111111111111111111111111111111111111111111111111
ph1in62st2de4mh0ms1low.req;2;1332.16;1075.4;1228.55;1290.25;1290.25;6216.61;111111111111111111111111111111111111111111111111111111111111
ph1in62st2de4mh0ms1rand.req;1;413.33;488.66;437.11;541.15;972.0;2852.25;111111111111111111111111110111101010110011111010111111111111
ph1in62st2de4mh0ms1rand.req;2;413.33;488.66;425.23;518.3;976.1;2821.62;111111111111111111111111111101011010111101111010111111111110
ph1in63st3de4mh0ms1btlneck.req;1;381.44;200.0;2831.35;251.25;251.25;3915.29;101001000011101111110101111111111111110000000000110000000000
ph1in63st3de4mh0ms1btlneck.req;2;381.44;200.0;2831.35;251.25;251.25;3915.29;101001000001111111111101111111111111110000000000110000000000
ph1in63st3de4mh0ms1high.req;1;339.76;150.0;120.0;150.0;150.0;909.76;100100000100100111111100101111001100110100011101110110010110
ph1in63st3de4mh0ms1high.req;2;339.76;150.0;120.0;150.0;150.0;909.76;100100000100111100100111101110100100101101000101110111001101
ph1in63st3de4mh0ms1low.req;1;1718.96;1290.25;1228.55;1290.25;1290.25;6818.26;111111111111111111111111111111111111111111111111111111111111
ph1in63st3de4mh0ms1low.req;2;1718.96;1290.25;1228.55;1290.25;1290.25;6818.26;111111111111111111111111111111111111111111111111111111111111
ph1in63st3de4mh0ms1rand.req;1;641.78;632.7;829.05;911.95;984.9;4000.38;111111111111111101111101111111111111111111111111111111111111
ph1in63st3de4mh0ms1rand.req;2;641.78;644.7;829.05;911.95;984.9;4012.38;111111111111111110110111111111111111111111111111111111111111
ph1in64st4de4mh0ms1btlneck.req;1;372.3;200.0;2488.0;200.0;200.0;3460.3;100100100011111100101001111111111111111111101111111111101011
ph1in64st4de4mh0ms1btlneck.req;2;529.6;168.0;2452.25;168.0;168.0;3485.85;101000001101101100011100111111111111101010011100101110001100
ph1in64st4de4mh0ms1high.req;1;424.7;150.0;150.0;150.0;150.0;1024.7;100100001100101111110110100101101111101110100100100100010100
ph1in64st4de4mh0ms1high.req;2;424.7;150.0;150.0;150.0;150.0;1024.7;100100000100100111001111100110101111111100111100110100110111
ph1in64st4de4mh0ms1low.req;1;2148.7;1290.25;1290.25;1290.25;1290.25;7309.7;111111111111111111111111111111111111111111111111111111111111
ph1in64st4de4mh0ms1low.req;2;2148.7;1290.25;1290.25;1290.25;1290.25;7309.7;111111111111111111111111111111111111111111111111111111111111
ph1in64st4de4mh0ms1rand.req;1;408.44;442.15;1174.9;593.8;407.45;3026.74;110110110101110100111001111111111111111111111001111111011101
ph1in64st4de4mh0ms1rand.req;2;408.44;442.15;1174.9;588.55;400.0;3014.04;110110110101110100111001111111111111111111110101111110111111
ph1in65st1de5mh0ms1btlneck.req;1;184.39;128.0;2134.76;249.8;200.5;2897.45;100100101100101100111100111111111111100000000010110101111010
ph1in65st1de5mh0ms1btlneck.req;2;191.74;76.8;2228.53;221.75;200.5;2919.32;100000110000100011110111111111110010100000001111100001101110
ph1in65st1de5mh0ms1high.req;1;169.78;76.8;96.0;120.0;150.0;612.58;100010010000110110010101100110110110111011011111101111111011
ph1in65st1de5mh0ms1high.req;2;140.5;76.8;96.0;120.0;150.0;583.3;100001010000110101110100101111010011110001110111100101110000
ph1in65st1de5mh0ms1low.req;1;1107.56;852.67;975.88;1138.07;1348.25;5422.43;111111111100111111111110111111111110111111111100111111111101
ph1in65st1de5mh0ms1low.req;2;1126.57;854.0;975.88;1138.07;1348.25;5442.77;111111111111111111111100111111111100111111111111111111111101
ph1in65st1de5mh0ms1rand.req;1;369.22;668.72;400.46;822.56;935.65;3196.61;111111111100111111111101101101101011111111111010110111111101
ph1in65st1de5mh0ms1rand.req;2;369.22;668.72;388.24;826.63;923.4;3176.21;111111111100111111111100110110101010111111111101111111101110
ph1in66st2de5mh0ms1btlneck.req;1;234.48;160.0;3243.85;264.0;265.5;4167.83;100001011100100101111101111111111111100010000011100100000011
ph1in66st2de5mh0ms1btlneck.req;2;234.48;160.0;3243.85;264.0;265.5;4167.83;100001011100111111011111111111111101100010000010100001000011
ph1in66st2de5mh0ms1high.req;1;220.55;96.0;120.0;150.0;150.0;736.55;100001010000100101010100101011010010100111111011111111110011
ph1in66st2de5mh0ms1high.req;2;220.55;96.0;120.0;150.0;150.0;736.55;100001010000101101011101100011011010111011111000101011010011
ph1in66st2de5mh0ms1low.req;1;1746.1;1215.76;1356.15;1348.25;1348.25;7014.51;111111111100111111111100111111111100111111111100111111111111
ph1in66st2de5mh0ms1low.req;2;1746.1;1215.76;1356.15;1348.25;1348.25;7014.51;111111111100111111111111111111111101111111111111111111111101
ph1in66st2de5mh0ms1rand.req;1;1417.83;447.72;821.14;698.25;678.8;4063.74;111111111100110101010000111111011001111110110011110111000001
ph1in66st2de5mh0ms1rand.req;2;1417.83;483.89;813.73;698.45;638.1;4052.0;111111111100111010111011111110111001111010110010111010110111
ph1in67st3de5mh0ms1btlneck.req;1;300.8;202.5;3243.85;265.5;265.5;4278.15;100001011100101011011000111111111111100001000000100100000000
ph1in67st3de5mh0ms1btlneck.req;2;357.12;202.5;3208.65;265.5;265.5;4299.27;100100101100101100101010111111111111100001000001100100000000
ph1in67st3de5mh0ms1high.req;1;286.08;150.0;120.0;150.0;150.0;856.08;100001010000101001011110101001110001111011110110100001110100
ph1in67st3de5mh0ms1high.req;2;286.08;150.0;120.0;150.0;150.0;856.08;100001010000101011011000100111110100110101111111100011111010
ph1in67st3de5mh0ms1low.req;1;2266.32;1348.25;1356.15;1348.25;1348.25;7667.22;111111111100111111111100111111111100111111111101111111111110
ph1in67st3de5mh0ms1low.req;2;2266.32;1348.25;1356.15;1348.25;1348.25;7667.22;111111111100111111111100111111111101111111111101111111111101
ph1in67st3de5mh0ms1rand.req;1;609.38;739.85;630.59;566.8;490.85;3037.47;111101111100111111111110111111111100111111111001110111011000
ph1in67st3de5mh0ms1rand.req;2;609.38;739.85;630.59;566.8;490.85;3037.47;111101111100111111111111111111111101111111111001110111011000
ph1in68st4de5mh0ms1btlneck.req;1;347.0;200.0;2704.5;200.0;200.0;3651.5;100001011000100001011111111111111101111111011101101001111100
ph1in68st4de5mh0ms1btlneck.req;2;344.8;200.0;2705.0;200.0;200.0;3649.8;100001101000110101111100111111111000101101111001101101111111
ph1in68st4de5mh0ms1high.req;1;357.6;150.0;150.0;150.0;150.0;957.6;100001010000110111111001111101110101111111111100111111111000
ph1in68st4de5mh0ms1high.req;2;357.6;150.0;150.0;150.0;150.0;957.6;100001010000101011011100101111110110110111110110111011011100
ph1in68st4de5mh0ms1low.req;1;2832.9;1348.25;1348.25;1348.25;1348.25;8225.9;111111111100111111111110111111111111111111111100111111111101
ph1in68st4de5mh0ms1low.req;2;2832.9;1348.25;1348.25;1348.25;1348.25;8225.9;111111111100111111111111111111111111111111111100111111111110
ph1in68st4de5mh0ms1rand.req;1;1759.8;547.7;733.95;469.85;721.5;4232.8;111111111100111011011000111111011011110101010001111110111010
ph1in68st4de5mh0ms1rand.req;2;1759.8;547.7;727.75;458.45;721.5;4215.2;111111111100111011011000111011111011101010110001111110111010
ph1in69st1de6mh0ms1btlneck.req;1;125.11;102.4;1988.65;231.38;168.75;2616.29;110000000101110100010111111111111111110000000000111100101111
ph1in69st1de6mh0ms1btlneck.req;2;139.02;102.4;1977.16;231.38;168.75;2618.71;110000001001111111001111111111111111110000000000110111110111
ph1in69st1de6mh0ms1high.req;1;140.87;76.8;96.0;120.0;150.0;583.67;100010000100110010001110110011010110111110100111111010111101
ph1in69st1de6mh0ms1high.req;2;140.87;76.8;96.0;120.0;150.0;583.67;100010000100101010100111100110000101100011000111101111011101
ph1in69st1de6mh0ms1low.req;1;891.97;775.47;905.7;1074.27;1290.25;4937.66;111111111111111111111111111111111111111111111111111111111111
ph1in69st1de6mh0ms1low.req;2;891.97;775.47;905.7;1074.27;1290.25;4937.66;111111111111111111111111111111111111111111111111111111111111
ph1in69st1de6mh0ms1rand.req;1;304.49;299.24;563.43;526.8;669.35;2363.31;111001011111111011111111111111111111111010111011111111110010
ph1in69st1de6mh0ms1rand.req;2;316.79;291.8;557.8;542.75;638.3;2347.44;110111001111110101101111111101111111111111001101111111010101
ph1in70st2de6mh0ms1btlneck.req;1;180.93;128.0;2943.0;251.25;251.25;3754.43;110000000101110010111111111111111111110000000000110000000000
ph1in70st2de6mh0ms1btlneck.req;2;230.18;128.0;2902.3;251.25;251.25;3762.98;110000010001110011111101111111111111110000000000110000000000
ph1in70st2de6mh0ms1high.req;1;235.19;96.0;120.0;150.0;150.0;751.19;100100000100101110110101111111001110111100110110110101110100
ph1in70st2de6mh0ms1high.req;2;221.21;96.0;120.0;150.0;150.0;737.21;100010000100111011001110111110110111100011011100111111000100
ph1in70st2de6mh0ms1low.req;1;1354.12;1075.4;1228.55;1290.25;1290.25;6238.57;111111111111111111111111111111111111111111111111111111111111
ph1in70st2de6mh0ms1low.req;2;1354.12;1075.4;1228.55;1290.25;1290.25;6238.57;111111111111111111111111111111111111111111111111111111111111
ph1in70st2de6mh0ms1rand.req;1;348.9;650.85;473.15;712.75;1058.05;3243.7;110100111111111111111111110100110111111001111111111111111111
ph1in70st2de6mh0ms1rand.req;2;371.89;624.72;464.06;704.25;1098.85;3263.77;110010011011111111111111110011001101111111111111111111111101
ph1in71st3de6mh0ms1btlneck.req;1;231.84;200.0;2943.0;251.25;251.25;3877.34;110000000101111010010101111111111111110000000000110000000000
ph1in71st3de6mh0ms1btlneck.req;2;231.84;200.0;2943.0;251.25;251.25;3877.34;110000000101111100110111111111111111110000000000110000000000
ph1in71st3de6mh0ms1high.req;1;286.96;150.0;120.0;150.0;150.0;856.96;100010000100111010100110101110010101101110111110110110111101
ph1in71st3de6mh0ms1high.req;2;286.96;150.0;120.0;150.0;150.0;856.96;100010000100110110011110110010001111111111111101111011110100
ph1in71st3de6mh0ms1low.req;1;1748.0;1290.25;1228.55;1290.25;1290.25;6847.3;111111111111111111111111111111111111111111111111111111111111
ph1in71st3de6mh0ms1low.req;2;1748.0;1290.25;1228.55;1290.25;1290.25;6847.3;111111111111111111111111111111111111111111111111111111111111
ph1in71st3de6mh0ms1rand.req;1;670.67;1384.8;763.09;538.25;650.35;4007.16;111100111111111111111111111111111111111011010110111011011110
ph1in71st3de6mh0ms1rand.req;2;658.88;1389.65;773.98;536.75;653.4;4012.66;110101111111111111111111111111111111110110101110110111110110
ph1in72st4de6mh0ms1btlneck.req;1;289.8;200.0;2515.0;200.0;200.0;3404.8;110000000101110111100101111111111111111111000101110101000111
ph1in72st4de6mh0ms1btlneck.req;2;289.8;200.0;2515.0;200.0;200.0;3404.8;110000000101111011011111111111111111110110111111111010101111
ph1in72st4de6mh0ms1high.req;1;358.7;150.0;150.0;150.0;150.0;958.7;100010000100101011000110111110010101100110100101101110110101
ph1in72st4de6mh0ms1high.req;2;358.7;150.0;150.0;150.0;150.0;958.7;100010000100100110100111111111101101101010000111100011110111
ph1in72st4de6mh0ms1low.req;1;2185.0;1290.25;1290.25;1290.25;1290.25;7346.0;111111111111111111111111111111111111111111111111111111111111
ph1in72st4de6mh0ms1low.req;2;2185.0;1290.25;1290.25;1290.25;1290.25;7346.0;111111111111111111111111111111111111111111111111111111111111
ph1in72st4de6mh0ms1rand.req;1;661.32;537.0;1256.95;441.7;566.05;3463.02;110101011111111101011101111111111111100100011110110101011111
ph1in72st4de6mh0ms1rand.req;2;661.32;522.0;1256.95;453.7;582.25;3476.22;110101011111110100111111111111111111110001001110110111111011
ph1in73st1de1mh1ms1btlneck.req;1;284.8;319.2;3838.0;272.5;218.75;4933.25;111101111101110100101111111111111111110000100000110110101011
ph1in73st1de1mh1ms1btlneck.req;2;284.8;309.2;3843.0;322.5;168.75;4928.25;111110111101101011110101111111111111110000000000110110110001
ph1in73st1de1mh1ms1high.req;1;284.8;319.2;273.0;170.0;150.0;1197.0;111101111101110100110101100100010100110111110010111110010000
ph1in73st1de1mh1ms1high.req;2;265.28;339.2;268.0;175.0;150.0;1197.48;111101111111101101011010101011001001100011101101110101001110
ph1in73st1de1mh1ms1low.req;1;4935.04;1710.8;1297.0;1200.5;1320.5;10463.84;111111111111111111111111111111111111111111111111101111111111
ph1in73st1de1mh1ms1low.req;2;4935.04;1710.8;1297.0;1200.5;1290.25;10433.59;111111111111111111111111111111111111111111111111111111111111
ph1in73st1de1mh1ms1rand.req;1;535.04;1715.2;1316.8;515.9;445.65;4528.59;111111111111111111111111111111111111111100011000101100111100
ph1in73st1de1mh1ms1rand.req;2;535.04;1715.2;1316.8;500.3;453.8;4521.14;111111111111111111111111111111111111111001011000110011111010
ph1in74st2de1mh1ms1btlneck.req;1;336.0;382.0;4109.0;251.25;251.25;5329.5;111101111101101100101001111111111111110000000000110000000000
ph1in74st2de1mh1ms1btlneck.req;2;321.6;402.0;4109.0;251.25;251.25;5335.1;111111111101101010101011111111111111110000000000110000000000
ph1in74st2de1mh1ms1high.req;1;336.0;354.0;370.0;150.0;150.0;1360.0;111101111101101100110101100100010000110111110110101100010110
ph1in74st2de1mh1ms1high.req;2;336.0;382.0;290.0;175.0;175.0;1358.0;111101111101101001010101101000011100101111010010101101110000
ph1in74st2de1mh1ms1low.req;1;5052.8;1858.0;1481.0;1290.25;1323.0;11005.05;111111111111111111111111111111111111111111111111110111111111
ph1in74st2de1mh1ms1low.req;2;5052.8;1858.0;1481.0;1290.25;1290.25;10972.3;111111111111111111111111111111111111111111111111111111111111
ph1in74st2de1mh1ms1rand.req;1;2316.8;1324.8;1539.0;549.5;1024.0;6754.1;111111111111111111111111111111111111101100011000111111011101
ph1in74st2de1mh1ms1rand.req;2;2316.8;1324.8;1539.0;549.5;1055.1;6785.2;111111111111111111111111111111111111101100100100011111111010
ph1in75st3de1mh1ms1btlneck.req;1;436.5;247.5;4139.0;251.25;251.25;5325.5;101010110101101000010001111111111111110000000000110000000000
ph1in75st3de1mh1ms1btlneck.req;2;406.0;242.5;4164.0;251.25;251.25;5315.0;101101011101111001001000111111111111110000000000110000000000
ph1in75st3de1mh1ms1high.req;1;449.0;212.5;370.0;150.0;150.0;1331.5;101101011010100001001001100001001000110101011101111011001000
ph1in75st3de1mh1ms1high.req;2;529.5;207.5;290.0;170.0;170.0;1367.0;101011010100100001000101101110110011101000010110101001010101
ph1in75st3de1mh1ms1low.req;1;3526.0;1290.25;1481.0;1290.25;1290.25;8877.75;111111111111111111111111111111111111111111111111111111111111
ph1in75st3de1mh1ms1low.req;2;3526.0;1290.25;1481.0;1290.25;1290.25;8877.75;111111111111111111111111111111111111111111111111111111111111
ph1in75st3de1mh1ms1rand.req;1;558.0;616.0;529.4;1104.7;1414.75;4222.85;111111111111111111111101111111111111111111111111111111111111
