Testkonfiguration;Iteration;Agent 1;Agent 2;Agent 3;Agent 4;Agent 5;Gesamtkosten;Vorgabe des Mediators
ph1in50st2de1mh0ms1low.req;2;1331.5;1142.56;1228.55;1328.0;1290.25;6320.86;111111111111011111111111111111111111111101111111111111111111
ph1in50st2de1mh0ms1rand.req;1;398.02;469.01;786.49;775.35;1042.35;3471.22;111111111111101010111111111001110111111011101110101011010111
ph1in50st2de1mh0ms1rand.req;2;465.23;463.51;720.05;761.85;1009.95;3420.59;111101111111101001101101110111111101111001111110011101111110
ph1in51st3de1mh0ms1btlneck.req;1;883.6;150.0;3834.0;200.5;200.5;5268.6;110100000000111100010000100000110011101110100100100011011100
ph1in51st3de1mh0ms1btlneck.req;2;441.28;180.0;4285.55;200.5;200.5;5307.83;000100110000111100010110000000001110100000001100100100000100
ph1in51st3de1mh0ms1high.req;1;743.68;150.0;120.0;150.0;150.0;1313.68;010000000100111001111111111011101100110001101101110010111101
ph1in51st3de1mh0ms1high.req;2;478.8;150.0;120.0;165.25;150.0;1064.05;100100100000100111101011100110110011011111101001100110111111
ph1in51st3de1mh0ms1low.req;1;1718.08;1385.75;1228.55;1365.75;1290.25;6988.38;111111111111111101111110111111111111011111101111111111111111
ph1in51st3de1mh0ms1low.req;2;1718.08;1368.25;1444.15;1348.25;1438.75;7317.48;111111111111110111011111111111101011111111111111110110101110
ph1in51st3de1mh0ms1rand.req;1;736.03;751.95;509.85;771.7;715.45;3484.98;101110110110111010111011101111011010111101101011110111001100
ph1in51st3de1mh0ms1rand.req;2;780.53;753.25;598.18;759.4;687.3;3578.66;101010111011011110110011001110101111111010111100111110111000
ph1in52st4de1mh0ms1btlneck.req;1;532.5;150.0;2817.0;150.0;150.0;3799.5;100100001000111111111110011011100110111111011010101110111000
ph1in52st4de1mh0ms1btlneck.req;2;781.1;150.0;2883.0;150.0;187.5;4151.6;010000001000111110001101000110010011111101011100110000100110
ph1in52st4de1mh0ms1high.req;1;686.5;150.0;215.0;150.0;150.0;1351.5;100010000010101010000010101001111000100110101110100111110010
ph1in52st4de1mh0ms1high.req;2;686.5;150.0;155.25;150.0;150.0;1291.75;110000100000110010100100011101110111111110110101110011111110
ph1in52st4de1mh0ms1low.req;1;2147.6;1355.75;1416.0;1290.25;1290.25;7499.85;111111111111011011111111011101111101111111111111111111111111
ph1in52st4de1mh0ms1low.req;2;2147.6;1323.0;1416.0;1290.25;1290.25;7467.1;111111111111110111111111011011111110111111111111111111111111
ph1in52st4de1mh0ms1rand.req;1;715.66;862.9;551.9;983.3;716.85;3830.61;110110011111111100101011010111001001010101111001111111100111
ph1in52st4de1mh0ms1rand.req;2;938.12;776.05;537.3;850.3;747.45;3849.22;101010110110101011111110111111100110101011111111110111010111
ph1in53st1de2mh0ms1btlneck.req;1;156.21;144.64;2756.09;175.55;200.5;3432.99;101010100100101011101011000000000101101000011011111111000011
ph1in53st1de2mh0ms1btlneck.req;2;187.7;96.77;2643.26;175.55;200.5;3303.78;101010010000100110111001100000001101100101100010111111110110
ph1in53st1de2mh0ms1high.req;1;259.46;76.8;96.0;147.5;150.0;729.76;101001000000101011010101101111000010111010010000111111101110
ph1in53st1de2mh0ms1high.req;2;221.03;76.8;96.0;143.38;150.0;687.21;000001010000111111111100101011010011001011010111110001111110
ph1in53st1de2mh0ms1low.req;1;985.67;963.14;1021.56;1182.35;1381.0;5533.72;110101111111010011101111110101110111110101111110111101111110
ph1in53st1de2mh0ms1low.req;2;878.79;775.47;905.7;1215.35;1486.5;5261.81;111111111111111111111111111111111111111001110111110110000111
ph1in53st1de2mh0ms1rand.req;1;376.19;537.64;421.39;576.04;1002.1;2913.36;111011011111010111111111110101101011111101101111110111110011
ph1in53st1de2mh0ms1rand.req;2;475.17;531.99;427.75;616.62;1022.05;3073.58;011010111011111011111110110111101100101010101100111101101101
ph1in54st2de2mh0ms1btlneck.req;1;310.35;189.11;4179.4;200.5;200.5;5079.86;000110100010011100110010100000000000100000000101110011011101
ph1in54st2de2mh0ms1btlneck.req;2;284.08;161.88;4144.2;200.5;200.5;4991.16;101001010000111110011111100000001000100011110011110011110110
ph1in54st2de2mh0ms1high.req;1;287.1;96.0;120.0;166.25;150.0;819.35;100010010000110110010010100010010111010111010001100111011010
ph1in54st2de2mh0ms1high.req;2;335.68;96.0;120.0;150.0;191.25;892.93;100010100000100010100001111110100000100111100101001111010001
ph1in54st2de2mh0ms1low.req;1;1330.17;1075.4;1405.65;1348.25;1355.75;6515.22;111111111111111111111111101111110111111111111111110111111101
ph1in54st2de2mh0ms1low.req;2;1330.17;1075.4;1461.2;1365.75;1383.5;6616.02;111111111111111111111111010101111111111011111101100111111111
ph1in54st2de2mh0ms1rand.req;1;913.92;815.39;1334.56;720.85;788.9;4573.62;001111110111111111111111001111111101110011010100100110110001
ph1in54st2de2mh0ms1rand.req;2;832.99;820.06;1099.05;741.1;726.3;4219.5;101111011111110111111111111111111111110010101100110110101110
ph1in55st3de2mh0ms1btlneck.req;1;513.12;150.0;4098.0;200.5;200.5;5162.12;000100010000101110111100100000000111100111000100100110011000
ph1in55st3de2mh0ms1btlneck.req;2;653.92;150.0;4010.0;200.5;200.5;5214.92;000101000000110101111111100000000010101000000110100000010010
ph1in55st3de2mh0ms1high.req;1;374.08;150.0;120.0;150.0;244.25;1038.33;100010010000100011111100101110011100100110111110011001001001
ph1in55st3de2mh0ms1high.req;2;660.08;150.0;120.0;150.0;158.75;1238.83;101010000000101110010001101110101110111111100000011010101101
ph1in55st3de2mh0ms1low.req;1;1814.0;1395.75;1228.55;1368.25;1318.0;7124.55;011111111111111111110110111111111111111010111111011111111111
ph1in55st3de2mh0ms1low.req;2;1858.0;1388.5;1317.1;1318.0;1473.75;7355.35;111110111111100110111111111111111101111111111111111101110100
ph1in55st3de2mh0ms1rand.req;1;543.28;680.2;582.2;492.55;913.0;3211.23;101111011111111111110111110001100110110001101011101111110010
ph1in55st3de2mh0ms1rand.req;2;543.28;687.4;496.95;480.8;919.0;3127.43;111001111111111011111101101101100110110110101110101111010110
ph1in56st4de2mh0ms1btlneck.req;1;591.9;150.0;2865.75;150.0;204.25;3961.9;100010100000101111101111101110011110101110100100001001100100
ph1in56st4de2mh0ms1btlneck.req;2;604.0;168.75;2757.75;150.0;150.0;3830.5;000010001000001110111101011100111011101111111000111011011100
ph1in56st4de2mh0ms1high.req;1;488.5;150.0;150.0;200.5;150.0;1139.0;100001001000111011011111110001001110110110100010111001111010
ph1in56st4de2mh0ms1high.req;2;539.1;150.0;150.0;166.25;150.0;1155.35;000010010000111110010000110110111001011011110110111011111100
ph1in56st4de2mh0ms1low.req;1;2267.5;1290.25;1486.25;1323.0;1290.25;7657.25;011111111111111111111111111100110110110111111111111111111111
ph1in56st4de2mh0ms1low.req;2;2289.5;1524.0;1318.0;1320.5;1378.25;7830.25;110111111111110001111100110111111111111011111111111111010111
ph1in56st4de2mh0ms1rand.req;1;1118.22;1024.05;572.4;636.65;657.8;4009.12;111001101110111110101111101010101011010101101110111111011010
ph1in56st4de2mh0ms1rand.req;2;768.6;978.95;553.25;613.75;893.75;3808.3;101110111111111101111111001111001110101110111111110010110000
ph1in57st1de3mh0ms1btlneck.req;1;335.23;76.8;2575.5;175.55;200.5;3363.58;001000100000111100101001100000001011111011110011101000010111
ph1in57st1de3mh0ms1btlneck.req;2;146.34;99.43;2499.88;193.7;200.5;3139.85;110011100100100110110101111000001011100000000000110100001011
ph1in57st1de3mh0ms1high.req;1;179.3;76.8;96.0;160.15;150.0;662.25;000011100100111110100110111010110111010001011101110111110110
ph1in57st1de3mh0ms1high.req;2;294.6;110.08;103.87;120.0;150.0;778.55;101001000000111010110101001110111011101110110010111111010000
ph1in57st1de3mh0ms1low.req;1;920.52;775.47;939.28;1168.32;1348.25;5151.84;111111111111111111111111011111111111111110011111111111011111
ph1in57st1de3mh0ms1low.req;2;920.52;775.47;939.28;1107.55;1473.75;5216.57;111111111111111111111111011111111111101111111111110110101101
ph1in57st1de3mh0ms1rand.req;1;259.36;511.58;299.38;486.39;589.85;2146.56;111111010011001110111100101100111001101100101000101101010010
ph1in57st1de3mh0ms1rand.req;2;210.38;372.15;293.03;444.26;568.75;1888.57;101100110111001101111111101100110110101111000110001111010011
ph1in58st2de3mh0ms1btlneck.req;1;521.35;96.0;4054.0;200.5;200.5;5072.35;001000010000111001011110100000000101110001110111100001001010
ph1in58st2de3mh0ms1btlneck.req;2;184.57;921.22;3823.55;200.5;200.5;5330.34;101010100110010000000000000100101100100010100000100001000001
ph1in58st2de3mh0ms1high.req;1;239.18;96.0;120.0;150.0;167.0;772.18;100000100100111100101111100111101111111111111100111111011101
ph1in58st2de3mh0ms1high.req;2;334.66;135.93;120.0;150.0;150.0;890.59;000011001010100001000011100011011011101001101011111111011110
ph1in58st2de3mh0ms1low.req;1;1506.52;1215.76;1604.75;1443.75;1426.25;7197.03;111101111111011111111111011101110101111101110100111011111001
ph1in58st2de3mh0ms1low.req;2;1406.03;1270.21;1439.2;1401.0;1381.0;6897.44;111111111111110111101111100111110111111110010111100111110111
ph1in58st2de3mh0ms1rand.req;1;274.32;428.83;437.73;486.85;1612.8;3240.53;111100111011111111111110101110111111101111101100010010111110
ph1in58st2de3mh0ms1rand.req;2;473.31;417.94;702.61;568.9;1382.85;3545.61;110110001111111110101111111001001010111101000111111111101110
ph1in59st3de3mh0ms1btlneck.req;1;310.72;150.0;3603.0;291.5;339.25;4694.47;100011100100110010110111100110111000111101100010001101100101
ph1in59st3de3mh0ms1btlneck.req;2;234.8;260.75;4341.1;200.5;200.5;5237.65;101011100110110010010101100000000001101010100011101000010111
ph1in59st3de3mh0ms1high.req;1;315.12;215.75;120.0;150.0;150.0;950.87;100010100010110011100001100001111011101010100110100001111011
ph1in59st3de3mh0ms1high.req;2;310.72;150.0;120.0;150.0;150.0;880.72;100000100100101101111101101110110100110101101111101101111100
ph1in59st3de3mh0ms1low.req;1;1816.64;1463.75;1228.55;1373.25;1290.25;7172.44;111111111111010111101101111111111111011111111101111111111111
ph1in59st3de3mh0ms1low.req;2;1816.64;1290.25;1228.55;1378.25;1406.0;7119.69;111111111111111111111111111111111111111110101111001111111011
ph1in59st3de3mh0ms1rand.req;1;394.3;485.9;495.37;532.55;660.9;2569.02;111110011011111110111100111011111011011011110011111001111011
ph1in59st3de3mh0ms1rand.req;2;443.44;485.55;668.95;549.4;705.05;2852.39;111010101011111010110101110101110010111111101100111110111110
ph1in60st4de3mh0ms1btlneck.req;1;388.4;150.0;2927.0;150.0;150.0;3765.4;100000100100101101110110010010110000111011101110101011100101
ph1in60st4de3mh0ms1btlneck.req;2;388.4;150.0;2773.25;150.0;150.0;3611.65;100011100100100101110110111011110000101001101110100110100110
ph1in60st4de3mh0ms1high.req;1;600.7;150.0;156.5;150.0;150.0;1207.2;101000010000111100011101001011010101111111011001111010111010
ph1in60st4de3mh0ms1high.req;2;479.7;150.0;150.0;150.0;172.0;1101.7;000010100010110100100110101110111110110011101110110011000111
ph1in60st4de3mh0ms1low.req;1;2270.8;1335.5;1443.5;1290.25;1290.25;7630.3;111111111111111111101111111111011001111111111111111111111111
ph1in60st4de3mh0ms1low.req;2;2769.1;1370.75;1476.5;1378.25;1448.75;8443.35;011011011111111111101110100010101111111111111100111000111101
ph1in60st4de3mh0ms1rand.req;1;2178.88;467.5;867.05;797.0;660.95;4971.38;111111111111110100100100101101101110111101010110011110001001
ph1in60st4de3mh0ms1rand.req;2;2178.88;512.25;886.75;802.1;663.5;5043.48;111111111111111001100100111100110101110110111100111110100110
ph1in61st1de4mh0ms1btlneck.req;1;205.64;114.38;2080.0;225.45;232.5;2857.97;101000010011101100111110111001111110100101000000111001011101
ph1in61st1de4mh0ms1btlneck.req;2;294.6;76.8;2575.5;175.55;200.5;3322.95;000101000000111101110001100000100111110101001100100000011100
ph1in61st1de4mh0ms1high.req;1;174.51;250.16;96.0;120.0;150.0;790.67;001101001100001010000000101110000110111010101010111110101011
ph1in61st1de4mh0ms1high.req;2;162.83;76.8;125.34;139.8;150.0;654.77;100100000100100100010111101001001101101000101000101110111011
ph1in61st1de4mh0ms1low.req;1;879.89;775.47;997.06;1196.1;1426.25;5274.77;111111111111111111111111011111101111111010101111011111011101
ph1in61st1de4mh0ms1low.req;2;879.89;775.47;905.7;1375.67;1454.0;5390.73;111111111111111111111111111111111111010010110101111110111111
ph1in61st1de4mh0ms1rand.req;1;263.0;319.73;357.02;407.08;717.8;2064.63;101111011110011111111110111111011110110101111101110111111111
ph1in61st1de4mh0ms1rand.req;2;258.97;398.0;390.54;429.58;765.7;2242.79;110111010111111001111001111011011101111001100001111101100100
ph1in62st2de4mh0ms1btlneck.req;1;184.57;242.88;4326.25;200.5;200.5;5154.7;100100100111101100011111000000000000101001000001100001111010
ph1in62st2de4mh0ms1btlneck.req;2;519.67;123.22;4087.55;200.5;200.5;5131.44;010110000000101111001010000001000100100000010001101011000001
ph1in62st2de4mh0ms1high.req;1;350.99;96.0;120.0;180.5;150.0;897.49;000010000100111111101110100111110111101000000100100111001111
ph1in62st2de4mh0ms1high.req;2;261.14;127.46;120.0;150.0;150.0;808.6;100100000100001110101101101100101111110110100111100111111101
ph1in62st2de4mh0ms1low.req;1;1426.0;1148.61;1300.6;1318.0;1320.5;6513.71;111011111111111101111111111111011111111111111111111111101111
ph1in62st2de4mh0ms1low.req;2;1419.34;1215.76;1289.6;1318.0;1323.0;6565.7;110111111111010111111111110111111111111111111111111101111111
ph1in62st2de4mh0ms1rand.req;1;460.58;521.69;476.6;632.65;1031.9;3123.42;110111111111111011111111110101101100110111001011101111111100
ph1in62st2de4mh0ms1rand.req;2;472.56;754.49;483.71;546.55;1159.05;3416.36;111011111111111110011011111010011010111101111100011110110000
ph1in63st3de4mh0ms1btlneck.req;1;586.16;165.25;4175.55;200.5;200.5;5327.96;000100100000001110111111000000001111111111110000100111000000
ph1in63st3de4mh0ms1btlneck.req;2;532.48;150.0;4054.0;200.5;200.5;5137.48;100100100000101100100111100000000011101011001000110000110101
ph1in63st3de4mh0ms1high.req;1;381.12;195.75;120.0;150.0;150.0;996.87;100010001100110001010100110010100101100011111110100111100100
ph1in63st3de4mh0ms1high.req;2;501.68;150.0;120.0;150.0;167.25;1088.93;000100100000101110101010110101111011110111100100111010111111
ph1in63st3de4mh0ms1low.req;1;1718.96;1290.25;1317.1;1468.75;1318.0;7113.06;111111111111111111111111111110111111111110000111111110111111
ph1in63st3de4mh0ms1low.req;2;1825.44;1493.75;1289.6;1318.0;1466.25;7393.04;101111111111111011110100101111111111111111111111011101101101
ph1in63st3de4mh0ms1rand.req;1;1030.56;670.65;869.86;1027.7;1183.4;4782.17;101110111101111100111011111110111111101010111110101111001100
ph1in63st3de4mh0ms1rand.req;2;1016.66;668.15;1009.23;1012.25;1058.35;4764.64;110110110111111010110011000111110111100011110111110011111011
ph1in64st4de4mh0ms1btlneck.req;1;480.8;150.0;2672.25;170.0;150.0;3623.05;100100001100101111110100111111011010101010010111110101011111
ph1in64st4de4mh0ms1btlneck.req;2;753.6;150.0;2662.5;150.0;150.0;3866.1;110000010000110111111000111011110110111010111000111101010101
ph1in64st4de4mh0ms1high.req;1;1040.7;155.25;150.0;150.0;150.0;1645.95;010100000000011110001001110111010110111110010010110110010011
ph1in64st4de4mh0ms1high.req;2;481.9;150.0;150.0;192.25;150.0;1124.15;000100000100101110111100100101011101101001011011110101001100
ph1in64st4de4mh0ms1low.req;1;2148.7;1290.25;1544.0;1338.0;1290.25;7611.2;111111111111111111111111101111010100111111110111111111111111
ph1in64st4de4mh0ms1low.req;2;2148.7;1318.0;1471.25;1456.25;1290.25;7684.45;111111111111011111111111100111110110100111001111111111111111
ph1in64st4de4mh0ms1rand.req;1;589.06;433.3;1162.15;610.7;417.35;3212.56;110110010101010111100101011111111111111111011100011110010101
ph1in64st4de4mh0ms1rand.req;2;622.28;441.65;1222.5;617.0;403.1;3306.53;111010100110111110000111111101111110111011001110111111110110
ph1in65st1de5mh0ms1btlneck.req;1;223.94;215.87;2444.22;187.1;200.5;3271.63;110000101000011000100000100110000000100000011001100000001000
ph1in65st1de5mh0ms1btlneck.req;2;389.76;76.8;2618.15;175.55;200.5;3460.76;000110000000100110100111000000000001100000001101100001110100
ph1in65st1de5mh0ms1high.req;1;147.06;168.31;96.0;120.0;150.0;681.37;101010110000000000111110100101111101101011110100101011110000
ph1in65st1de5mh0ms1high.req;2;287.28;76.8;96.0;120.0;155.25;735.33;000101000000111111000001101101010011110101000101010111011101
ph1in65st1de5mh0ms1low.req;1;1107.56;852.67;975.88;1326.17;1519.25;5781.53;111111111100111111111111111111111110000111101111101101011001
ph1in65st1de5mh0ms1low.req;2;1107.56;959.82;1061.19;1212.87;1418.75;5760.19;111111111100101101111111110101111101111101111110111110111101
ph1in65st1de5mh0ms1rand.req;1;455.58;722.16;438.28;886.69;954.35;3457.06;101101111111011111111000100110110111111011110000111111111010
ph1in65st1de5mh0ms1rand.req;2;445.28;621.21;491.46;866.72;954.25;3378.92;110101111100111111111111001010011000111111110110111110111010
ph1in66st2de5mh0ms1btlneck.req;1;177.56;1174.72;3779.55;200.5;200.5;5532.83;100101111000000000000101001100111100100011100011101101000111
ph1in66st2de5mh0ms1btlneck.req;2;243.44;987.77;3658.0;200.5;200.5;5290.21;000010110110100000000001100000011111101001010101100111110011
ph1in66st2de5mh0ms1high.req;1;273.79;156.5;120.0;180.25;150.0;880.54;100010010000110110101111110011110111000100100000100111101010
ph1in66st2de5mh0ms1high.req;2;420.86;96.0;120.0;150.0;200.0;986.86;001000010000101001011010111000010101111100111010110101100010
ph1in66st2de5mh0ms1low.req;1;1746.1;1295.02;1356.15;1451.25;1629.75;7478.27;111111111100011111111101111111111100111111010111000001111000
ph1in66st2de5mh0ms1low.req;2;1746.1;1215.76;1527.75;1567.0;1381.0;7437.61;111111111100111111111100011101111100000101111000111101111111
ph1in66st2de5mh0ms1rand.req;1;1535.41;470.35;844.9;700.4;678.5;4229.56;110111111110111101010000111111100100111101110101111011000010
ph1in66st2de5mh0ms1rand.req;2;1534.7;455.59;918.16;775.1;735.45;4419.0;111110111100110101101001111110100010101011100100011111111011
ph1in67st3de5mh0ms1btlneck.req;1;831.68;150.0;4087.55;200.5;200.5;5470.23;100110000000100111100111000000100000101111001011110110110010
ph1in67st3de5mh0ms1btlneck.req;2;1042.88;150.0;3834.0;200.5;200.5;5427.88;110100000000110100011111100011001111100000111100100001000000
ph1in67st3de5mh0ms1high.req;1;444.48;180.25;120.0;150.0;150.0;1044.73;100100010000000101100010111111011111100100111000101111110010
ph1in67st3de5mh0ms1high.req;2;396.08;150.0;120.0;455.5;150.0;1271.58;000001100000111011100000111101111100100000010111111001110010
ph1in67st3de5mh0ms1low.req;1;2266.32;1494.0;1356.15;1496.5;1348.25;7961.22;111111111100111010110111111111111110110111100110111111111100
ph1in67st3de5mh0ms1low.req;2;2381.6;1348.25;1444.7;1416.25;1421.25;8012.05;011111111100111111111110111011111110011011111100110011111100
ph1in67st3de5mh0ms1rand.req;1;799.63;778.25;598.91;565.5;492.0;3234.29;101011011100111101011110111111111010111111111000111011101101
ph1in67st3de5mh0ms1rand.req;2;853.98;740.05;958.28;677.85;552.8;3782.96;101101011111110111111010010100011100110001101100100101011011
ph1in68st4de5mh0ms1btlneck.req;1;687.6;150.0;2889.75;150.0;150.0;4027.35;100001100000111011100100101110011100101111110101111101100011
ph1in68st4de5mh0ms1btlneck.req;2;951.6;150.0;2668.5;165.25;150.0;4085.35;101000100000111101100011111111111001001110110101111111101000
ph1in68st4de5mh0ms1high.req;1;445.6;175.0;150.0;150.0;150.0;1070.6;100010010000100100010010100111011010100010110111111111110110
ph1in68st4de5mh0ms1high.req;2;1105.6;150.0;175.0;150.0;150.0;1730.6;110010000000110110100001111101110001110110110100111011010010
ph1in68st4de5mh0ms1low.req;1;2832.9;1348.25;1348.25;1423.75;1471.5;8424.65;111111111100111111111100111111111110100111111111100101111101
ph1in68st4de5mh0ms1low.req;2;2832.9;1396.0;1539.25;1348.25;1348.25;8464.65;111111111100111111011110111000011100111111111100111111111101
ph1in68st4de5mh0ms1rand.req;1;1894.22;669.75;777.45;510.85;754.55;4606.82;110111111100011000011010111101110000111010011000100111110110
ph1in68st4de5mh0ms1rand.req;2;2030.22;608.4;768.15;495.2;743.65;4645.62;110111111000101001101100111110011010100010110101110111110011
ph1in69st1de6mh0ms1btlneck.req;1;401.48;97.1;2478.7;175.55;200.5;3353.33;110100000000010110100011100010110011111010000010110000100101
ph1in69st1de6mh0ms1btlneck.req;2;335.96;76.8;2278.45;197.0;200.5;3088.71;010000100000110100100010110111011000100000001001110110000101
ph1in69st1de6mh0ms1high.req;1;185.52;76.8;96.0;120.0;169.75;648.07;100010000001110010011111111010100111100111100101111100001001
ph1in69st1de6mh0ms1high.req;2;140.87;76.8;142.59;120.0;150.0;630.26;100010000100100111100101001001010111111100011111111000011101
ph1in69st1de6mh0ms1low.req;1;995.19;865.98;984.96;1138.07;1360.75;5344.95;011110111111011111111011111011111011111011111011111111110011
ph1in69st1de6mh0ms1low.req;2;891.97;775.47;939.28;1212.6;1386.0;5205.32;111111111111111111111111011111111111111010011111111100101111
ph1in69st1de6mh0ms1rand.req;1;316.18;339.37;626.83;664.64;729.9;2676.92;110111011111101101101111001111111011110010110001111100100101
ph1in69st1de6mh0ms1rand.req;2;316.64;347.84;575.77;546.72;658.15;2445.12;110101110111100101110110111011111110111001111011111100111010
ph1in70st2de6mh0ms1btlneck.req;1;475.08;128.0;4158.5;200.5;200.5;5162.58;110100100000111111110011000000001100101100101010100000101011
ph1in70st2de6mh0ms1btlneck.req;2;641.81;96.0;3999.55;200.5;200.5;5138.36;110010000000110111101110000000000001111010000101101011010100
ph1in70st2de6mh0ms1high.req;1;577.92;96.0;120.0;150.0;150.0;1093.92;001001000000101011111011111001110000101001100101111101000100
ph1in70st2de6mh0ms1high.req;2;501.39;96.0;120.0;150.0;150.0;1017.39;100101000000111101011001100101010110100111001110100101011100
ph1in70st2de6mh0ms1low.req;1;1354.12;1075.4;1405.65;1363.25;1358.25;6556.67;111111111111111111111111110111101111111111011011111110110111
ph1in70st2de6mh0ms1low.req;2;1441.31;1160.71;1300.6;1325.5;1355.75;6583.87;110111111111111110111111111111101111111111111101110111110111
ph1in70st2de6mh0ms1rand.req;1;336.75;691.94;487.6;759.75;1128.15;3404.19;110010001111110111111011101010110010110111101100111111110110
ph1in70st2de6mh0ms1rand.req;2;343.71;701.55;452.29;704.8;1238.25;3440.6;111010001111011101111111111011101010111111111010111100111010
ph1in71st3de6mh0ms1btlneck.req;1;967.2;150.0;3834.0;200.5;200.5;5352.2;010100000000110111010000100010110111100101011110111000000010
ph1in71st3de6mh0ms1btlneck.req;2;731.68;200.0;3992.95;200.5;200.5;5325.63;010101000000110101100011100000101110111110101111100010010001
ph1in71st3de6mh0ms1high.req;1;453.28;150.0;166.2;150.0;150.0;1069.48;100100000001101101110101010111110011101100011111100100000011
ph1in71st3de6mh0ms1high.req;2;865.12;150.0;120.0;229.25;150.0;1514.37;110100000000110111111011111101111000001011010001111110111110
ph1in71st3de6mh0ms1low.req;1;1863.28;1348.25;1361.65;1328.0;1325.5;7226.68;110111111111011111111111011011111111111111101111111111011111
ph1in71st3de6mh0ms1low.req;2;1863.28;1466.25;1311.6;1323.0;1318.0;7282.13;110111111111101011101110111111011111111111110111111111011111
ph1in71st3de6mh0ms1rand.req;1;820.66;1453.25;857.58;586.45;720.65;4438.59;100101111011111111100111110111111110111110101001101110111001
ph1in71st3de6mh0ms1rand.req;2;654.3;1510.2;767.93;658.3;657.45;4248.18;111010111111110101011111111111111111101100100111111101011110
ph1in72st4de6mh0ms1btlneck.req;1;701.9;150.0;2631.75;165.25;150.0;3798.9;110000001000111001011101111111101101011110011100111111101111
ph1in72st4de6mh0ms1btlneck.req;2;769.0;150.0;2673.5;150.0;150.0;3892.5;010000001000110010011111110011111110111001111011111111001111
ph1in72st4de6mh0ms1high.req;1;528.1;150.0;150.0;150.0;150.0;1128.1;101000001000111101101111101010101111101011111010111011001111
ph1in72st4de6mh0ms1high.req;2;798.7;150.0;150.0;183.25;150.0;1431.95;100011000000111111010111110011000010110110110111101011011010
ph1in72st4de6mh0ms1low.req;1;2185.0;1453.75;1318.0;1451.25;1290.25;7698.25;111111111111001011111110011111111111001110110111111111111111
ph1in72st4de6mh0ms1low.req;2;2329.1;1318.0;1350.75;1318.0;1373.25;7689.1;110111111111110111111111100111111111111111111111110111111101
ph1in72st4de6mh0ms1rand.req;1;801.24;557.95;1318.45;522.6;631.4;3831.64;111101011101011101011011111111011011001110101001111101111011
ph1in72st4de6mh0ms1rand.req;2;779.24;573.3;1308.25;451.3;581.95;3694.04;110111101011100111101100101111110111101101101001010111101011
ph1in73st1de1mh1ms1btlneck.req;1;822.88;148.0;4143.0;291.0;229.5;5634.38;100100100111111110101101111011111110100110000001110011010110
ph1in73st1de1mh1ms1btlneck.req;2;404.32;239.2;6495.0;221.0;200.5;7560.02;101110110111101010111101000000000000101001000000100010100010
ph1in73st1de1mh1ms1high.req;1;2921.44;76.8;96.0;135.0;150.0;3379.24;101000000010101100100110111001000110111011000101101110111110
ph1in73st1de1mh1ms1high.req;2;1401.44;276.8;96.0;120.0;150.0;2044.24;100100010000111110100110111101100001101111100001101111101001
ph1in73st1de1mh1ms1low.req;1;4935.04;1952.8;1458.0;1261.0;1406.0;11012.84;111111111111101111111111111111011111111111101111110101111110
ph1in73st1de1mh1ms1low.req;2;4935.04;1710.8;1297.0;1341.5;1499.0;10783.34;111111111111111111111111111111111111101101111111100110100111
ph1in73st1de1mh1ms1rand.req;1;1405.44;1894.8;1276.2;569.3;444.7;5590.44;011111111011111101111111111111111111111000100010111000101011
ph1in73st1de1mh1ms1rand.req;2;1555.84;2061.6;1388.4;558.9;529.45;6094.19;111101101111111111011011111111111011101110000110001100111001
ph1in74st2de1mh1ms1btlneck.req;1;534.4;386.0;5359.0;300.5;343.0;6922.9;011011011110011001101011110010111001100001101000101110011011
ph1in74st2de1mh1ms1btlneck.req;2;1736.8;96.0;5541.0;246.0;273.75;7893.55;100100010000111111011001100111001100101100011001000000001110
ph1in74st2de1mh1ms1high.req;1;1516.8;96.0;120.0;150.0;150.0;2032.8;100100001000100101001001101100011001111100111010100111111001
ph1in74st2de1mh1ms1high.req;2;1900.8;96.0;120.0;150.0;170.0;2436.8;000001000100100011110110101101101100100011001111111110101111
ph1in74st2de1mh1ms1low.req;1;5656.8;2080.0;1602.0;1441.25;1368.25;12148.3;111101111111111111111111111110111111001110111011111110110111
ph1in74st2de1mh1ms1low.req;2;5576.8;2080.0;1924.0;1348.25;1388.5;12317.55;110111111111110111111111011011101111111011101111110101111111
ph1in74st2de1mh1ms1rand.req;1;3323.2;1523.2;1555.8;588.1;1025.2;8015.5;110110111111111111110111111111111111111001010001111111011110
ph1in74st2de1mh1ms1rand.req;2;3377.6;1504.4;1483.8;640.95;1057.0;8063.75;111010111111111111101111111111111111100101110010011111111010
ph1in75st3de1mh1ms1btlneck.req;1;1533.5;150.0;6301.0;200.5;200.5;8385.5;101000100000111011111011000000000100110110111101100001100101
ph1in75st3de1mh1ms1btlneck.req;2;1733.5;150.0;5098.0;345.25;343.0;7669.75;110000100000110001101010110111010011001110011111101111101111
ph1in75st3de1mh1ms1high.req;1;1236.0;150.0;120.0;150.0;157.5;1813.5;000001010000100011110011110001010001110101110100101110011000
ph1in75st3de1mh1ms1high.req;2;983.5;150.0;120.0;150.0;150.0;1553.5;100010010000100011010011101111110100111011011000111111011001
ph1in75st3de1mh1ms1low.req;1;4281.0;1358.25;1713.0;1348.25;1355.75;10056.25;111001111111111011110111111001111111111011111111111011101111
